,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference,Status
0,2004-01-30 19:01:02,1075518062.0,a,0.407,36.65,0.0,1131.130005,0.0,0.0,underperformed
1,2004-04-13 04:07:11,1081854431.0,a,0.375,31.87,-13.042291950886762,1129.439941,-0.14941377140816745,-12.892878179478595,underperformed
2,2004-12-13 21:37:34,1103002654.0,a,0.323,23.84,-34.95225102319236,1198.680054,5.971908507545951,-40.92415953073831,underperformed
3,2005-01-22 05:17:19,1106399839.0,a,0.322,21.8,-40.518417462482944,1184.630005,4.729783469938099,-45.24820093242104,underperformed
4,2006-01-09 02:35:16,1136802916.0,a,0.0,34.65,-5.457025920873124,1290.150024,14.058509481410145,-19.51553540228327,underperformed
5,2006-06-21 11:01:16,1150912876.0,a,0.368,32.18,-12.19645293315143,1252.199951,10.703451014899041,-22.899903948050472,underperformed
6,2006-08-19 10:42:01,1156009321.0,a,0.396,31.8,-13.23328785811732,1295.430054,14.525301978882608,-27.758589836999928,underperformed
7,2007-02-20 17:46:56,1172022416.0,a,0.411,32.48,-11.377899045020468,1459.680054,29.046179267430887,-40.42407831245136,underperformed
8,2007-04-12 05:07:51,1176379671.0,a,0.411,34.62,-5.538881309686224,1447.800049,27.995901673565804,-33.53478298325203,underperformed
9,2008-01-23 19:28:50,1201145330.0,a,0.645,32.16,-12.251023192360169,1338.599976,18.3418325111091,-30.59285570346927,underperformed
10,2008-02-14 04:44:34,1202993074.0,a,0.645,32.68,-10.832196452933148,1348.859985,19.248890846989784,-30.081087299922935,underperformed
11,2008-04-26 04:49:23,1209210563.0,a,0.67,31.53,-13.969986357435191,1379.930054,21.995707646354933,-35.96569400379013,underperformed
12,2008-12-06 19:21:33,1228620093.0,a,0.83,17.26,-52.905866302864936,870.73999,-23.020343713718386,-29.88552258914655,underperformed
13,2011-08-02 06:45:37,1312292737.0,a,54.36,17.26,-52.905866302864936,1254.050049,10.867012938976892,-63.77287924184183,underperformed
14,2011-11-08 05:04:16,1320757456.0,a,51.62,17.26,-52.905866302864936,1275.920044,12.80047725371762,-65.70634355658255,underperformed
15,2013-05-14 00:28:58,1368516538.0,a,44.12,17.26,-52.905866302864936,1650.339966,45.90188207411225,-98.80774837697719,underperformed
16,2013-09-06 06:09:52,1378472992.0,a,56.39,17.26,-52.905866302864936,1655.170044,46.32889558968069,-99.23476189254563,underperformed
17,2004-04-13 04:20:10,1081855210.0,aa,0.595,34.26,0.0,1129.439941,0.0,0.0,underperformed
18,2004-09-09 16:15:45,1094771745.0,aa,0.561,32.89,-3.9988324576765835,1118.380005,-0.9792407368033841,-3.0195917208731995,underperformed
19,2004-11-24 10:37:20,1101321440.0,aa,0.53,33.58,-1.9848219497956794,1181.76001,4.6323905416056,-6.61721249140128,underperformed
20,2004-12-05 00:36:42,1102235802.0,aa,0.53,32.86,-4.086398131932278,1190.329956,5.391168913867899,-9.477567045800178,underperformed
21,2005-01-13 07:18:32,1105629512.0,aa,0.457,29.43,-14.098073555166371,1177.449951,4.250780254635953,-18.348853809802325,underperformed
22,2005-02-07 03:48:37,1107776917.0,aa,0.457,29.37,-14.27320490367775,1201.719971,6.399634666364247,-20.672839570041997,underperformed
23,2005-05-22 08:48:23,1116776903.0,aa,0.543,27.45,-19.87740805604203,1191.079956,5.457573507222014,-25.334981563264044,underperformed
24,2006-06-20 04:32:21,1150803141.0,aa,0.526,29.1,-15.061295971978975,1240.119995,9.799551971041895,-24.86084794302087,underperformed
25,2007-01-25 19:09:37,1169780977.0,aa,0.494,31.46,-8.172796263864557,1423.900024,26.07133609417837,-34.244132358042926,underperformed
26,2007-02-23 09:03:42,1172250222.0,aa,0.494,34.75,1.4302393461763048,1451.189941,28.48757054891509,-27.057331202738787,underperformed
27,2007-05-16 21:12:47,1179375167.0,aa,0.494,39.04,13.952130764740225,1514.140015,34.06113596969029,-20.109005204950066,underperformed
28,2007-06-22 06:39:12,1182519552.0,aa,0.503,40.34,17.746643315820215,1502.560059,33.03585294403891,-15.289209628218693,underperformed
29,2007-10-11 20:57:59,1192161479.0,aa,0.47,38.08,11.150029188558088,1554.410034,37.626621617766915,-26.47659242920883,underperformed
30,2008-01-23 16:05:53,1201133153.0,aa,0.499,28.04,-18.155283129013426,1338.599976,18.518916093476445,-36.674199222489875,underperformed
31,2008-10-28 00:52:22,1225180342.0,aa,0.672,9.04,-73.61354349095154,940.51001,-16.727753653967874,-56.88578983698367,underperformed
32,2008-12-05 01:03:15,1228467795.0,aa,0.672,8.06,-76.47402218330413,876.070007,-22.433236580571755,-54.04078560273237,underperformed
33,2008-12-06 09:33:46,1228584826.0,aa,0.672,8.15,-76.21132516053707,870.73999,-22.905153395845776,-53.3061717646913,underperformed
34,2008-12-18 10:54:07,1229626447.0,aa,0.672,10.35,-69.78984238178634,885.2800289999999,-21.617786226315168,-48.172056155471175,underperformed
35,2011-09-03 09:21:23,1315066883.0,aa,48.26,10.35,-69.78984238178634,1218.890015,7.919861052620579,-77.70970343440692,underperformed
36,2011-11-02 22:04:47,1320296687.0,aa,50.93,10.35,-69.78984238178634,1237.900024,9.602996942357994,-79.39283932414433,underperformed
37,2011-11-05 21:29:24,1320553764.0,aa,50.93,10.35,-69.78984238178634,1237.900024,9.602996942357994,-79.39283932414433,underperformed
38,2012-01-02 19:42:06,1325562126.0,aa,50.93,10.35,-69.78984238178634,1257.599976,11.347220011232087,-81.13706239301843,underperformed
39,2012-03-09 07:34:06,1331307246.0,aa,54.5,10.35,-69.78984238178634,1370.869995,21.37608607910918,-91.16592846089551,underperformed
40,2012-03-19 02:24:48,1332149088.0,aa,54.5,10.35,-69.78984238178634,1409.75,24.81850064128376,-94.6083430230701,underperformed
41,2012-05-19 11:51:52,1337453512.0,aa,55.28,10.35,-69.78984238178634,1324.800049,17.297078039141155,-87.0869204209275,underperformed
42,2012-07-29 16:51:57,1343605917.0,aa,56.42,10.35,-69.78984238178634,1360.02002,20.415435175406095,-90.20527755719243,underperformed
43,2012-11-27 11:38:14,1354045094.0,aa,56.51,10.35,-69.78984238178634,1398.939941,23.86138387857845,-93.6512262603648,underperformed
44,2013-01-22 17:52:37,1358905957.0,aa,53.49,10.35,-69.78984238178634,1492.560059,32.15045836598405,-101.9403007477704,underperformed
45,2013-04-23 20:02:57,1366772577.0,aa,53.21,10.35,-69.78984238178634,1578.780029,39.78432776178932,-109.57417014357566,underperformed
46,2013-04-26 20:55:15,1367034915.0,aa,53.21,10.35,-69.78984238178634,1582.23999,40.090670832757446,-109.88051321454378,underperformed
47,2013-09-01 04:25:11,1378034711.0,aa,52.71,10.35,-69.78984238178634,1638.170044,45.04268748894899,-114.83252987073533,underperformed
48,2003-12-07 10:36:10,1070822170.0,aapl,0.072,20.85,0.0,1069.719971,0.0,0.0,underperformed
49,2004-02-03 07:33:34,1075822414.0,aapl,0.07,22.32,7.05035971223021,1136.030029,6.198823972409507,0.8515357398207035,outperformed market
50,2004-06-03 01:20:38,1086250838.0,aapl,0.0,28.92,38.705035971223026,1116.640015,4.3861987503269635,34.318837220896064,outperformed market
51,2004-08-10 02:02:44,1092128564.0,aapl,0.0,30.3,45.32374100719424,1079.040039,0.8712624100387102,44.45247859715553,outperformed market
52,2004-10-12 05:40:57,1097584857.0,aapl,0.0,38.59,85.08393285371703,1121.839966,4.8723026972448675,80.21163015647217,outperformed market
53,2004-12-04 14:16:51,1102198611.0,aapl,0.0,62.68,200.62350119904076,1191.369995,11.372137316112614,189.25136388292816,outperformed market
54,2005-01-26 15:16:47,1106781407.0,aapl,0.0,71.94,245.03597122302153,1174.069946,9.754887057259594,235.28108416576194,outperformed market
55,2005-02-04 03:07:08,1107515228.0,aapl,0.0,77.81,273.18944844124695,1203.030029,12.46214538514959,260.72730305609736,outperformed market
56,2005-03-01 10:36:03,1109702163.0,aapl,0.0,44.86,115.15587529976017,1210.410034,13.152046032054496,102.00382926770567,outperformed market
57,2005-12-17 11:55:53,1134849353.0,aapl,0.0,71.11,241.05515587529976,1272.73999,18.978800480859682,222.07635539444007,outperformed market
58,2006-01-25 09:43:52,1138211032.0,aapl,0.0,76.04,264.70023980815347,1264.680054,18.22533824602214,246.47490156213132,outperformed market
59,2006-02-03 13:49:59,1139003399.0,aapl,0.0,72.1,245.80335731414863,1264.030029,18.164572343017426,227.6387849711312,outperformed market
60,2006-02-07 09:17:30,1139332650.0,aapl,0.0,67.3,222.78177458033568,1254.780029,17.299860058422713,205.48191452191296,outperformed market
61,2006-02-17 15:01:01,1140217261.0,aapl,0.0,70.21,236.73860911270975,1287.23999,20.33429541346761,216.40431369924215,outperformed market
62,2013-08-11 02:30:32,1376213432.0,aapl,13.75,70.21,236.73860911270975,1697.47998,58.6845180064419,178.05409110626786,outperformed market
63,2013-06-19 09:57:38,1371661058.0,abbv,512.61,70.21,0.0,1628.930054,0.0,0.0,underperformed
64,2003-10-26 16:06:32,1067213192.0,abc,0.592,57.01,0.0,1033.77002,0.0,0.0,underperformed
65,2004-01-28 07:37:34,1075304254.0,abc,0.429,56.36,-1.14015085072794,1128.47998,9.161608304330604,-10.301759155058544,underperformed
66,2004-05-16 19:24:15,1084760655.0,abc,0.412,58.97,3.4379933345027203,1096.439941,6.062269149573535,-2.6242758150708143,underperformed
67,2004-10-20 01:31:26,1098261086.0,abc,0.331,52.1,-8.612524118575683,1103.660034,6.760692673211792,-15.373216791787474,underperformed
68,2005-01-08 07:45:42,1105199142.0,abc,0.332,57.9,1.5611296263813377,1183.73999,14.507092206059536,-12.945962579678199,underperformed
69,2005-03-30 19:52:42,1112241162.0,abc,0.291,55.44,-2.753902824065954,1181.410034,14.281707840589156,-17.03561066465511,underperformed
70,2005-05-26 01:50:44,1117097444.0,abc,0.23,65.93,15.646377828451167,1197.619995,15.849751088738294,-0.20337326028712788,underperformed
71,2005-12-04 08:46:13,1133714773.0,abc,0.223,79.46,39.379056305911234,1264.670044,22.335724535714437,17.043331770196797,outperformed market
72,2007-02-20 06:12:02,1171980722.0,abc,0.308,54.9,-3.701105069286089,1459.680054,41.19968907591265,-44.90079414519874,underperformed
73,2007-04-05 16:11:07,1175814667.0,abc,0.308,53.94,-5.385020171899668,1443.76001,39.659690459972914,-45.04471063187258,underperformed
74,2008-01-23 20:34:05,1201149245.0,abc,0.396,45.55,-20.101736537449572,1338.599976,29.487211865555945,-49.58894840300552,underperformed
75,2011-07-08 00:04:15,1310108655.0,abc,42.86,45.55,-20.101736537449572,1343.800049,29.99023216014719,-50.09196869759676,underperformed
76,2012-02-28 18:01:38,1330480898.0,abc,66.41,45.55,-20.101736537449572,1372.180054,32.73552409654906,-52.837260633998625,underperformed
77,2013-04-25 01:02:00,1366876920.0,abc,59.73,45.55,-20.101736537449572,1585.160034,53.33778338822401,-73.43951992567358,underperformed
78,2004-09-20 13:31:02,1095712262.0,abt,0.543,42.92,0.0,1122.199951,0.0,0.0,underperformed
79,2004-10-23 22:48:08,1098596888.0,abt,0.543,40.86,-4.7996272134203215,1103.660034,-1.6521045989601955,-3.147522614460126,underperformed
80,2005-01-25 12:44:11,1106685851.0,abt,0.508,45.93,7.013047530288905,1168.410034,4.117811888943839,2.8952356413450655,outperformed market
81,2005-02-28 19:21:54,1109647314.0,abt,0.508,45.61,6.267474370922642,1203.599976,7.253611526846333,-0.9861371559236911,underperformed
82,2006-06-17 18:01:01,1150592461.0,abt,0.436,42.78,-0.3261882572227413,1230.040039,9.609703502829676,-9.935891760052417,underperformed
83,2006-07-18 12:32:14,1153251134.0,abt,0.436,44.48,3.63466915191052,1236.859985,10.217433524019107,-6.582764372108587,underperformed
84,2007-01-13 21:19:42,1168751982.0,abt,0.604,50.45,17.544268406337373,1414.849976,26.078242539506213,-8.53397413316884,underperformed
85,2007-03-23 02:47:40,1174643260.0,abt,0.883,54.5,26.980428704566627,1436.109985,27.972736384480555,-0.9923076799139281,underperformed
86,2007-04-10 20:13:09,1176261189.0,abt,0.883,57.11,33.06150978564771,1448.390015,29.06701820021732,3.9944915854303886,outperformed market
87,2007-06-03 02:36:35,1180863395.0,abt,0.871,56.3,31.174277726001854,1530.619995,36.394587580943494,-5.22030985494164,underperformed
88,2008-01-23 23:41:45,1201160505.0,abt,0.784,57.97,35.06523765144454,1338.599976,19.283553239078685,15.781684412365856,outperformed market
89,2008-04-28 03:46:55,1209379615.0,abt,0.687,51.28,19.478098788443614,1396.369995,24.43147887822354,-4.953380089779927,underperformed
90,2008-10-23 21:57:42,1224824262.0,abt,0.732,55.02,28.191985088536814,908.1099849999999,-19.077702312250423,47.269687400787234,outperformed market
91,2008-12-25 05:30:56,1230211856.0,abt,0.546,52.65,22.67008387698042,871.6300050000001,-22.32845811272005,44.99854198970047,outperformed market
92,2011-08-05 04:11:33,1312542693.0,abt,76.17,52.65,22.67008387698042,1199.380005,6.877567044199588,15.792516832780834,outperformed market
93,2011-09-02 09:24:27,1314980667.0,abt,68.83,52.65,22.67008387698042,1173.969971,4.613261652156313,18.05682222482411,outperformed market
94,2011-11-02 06:21:21,1320240081.0,abt,68.83,52.65,22.67008387698042,1237.900024,10.310112105859464,12.359971771120957,outperformed market
95,2012-01-01 23:13:40,1325488420.0,abt,67.73,52.65,22.67008387698042,1263.02002,12.548572014685453,10.121511862294968,outperformed market
96,2012-03-02 20:56:30,1330750590.0,abt,62.85,52.65,22.67008387698042,1369.630005,22.04866020351483,0.6214236734655891,outperformed market
97,2012-03-30 05:44:15,1333111455.0,abt,62.85,52.65,22.67008387698042,1408.469971,25.509715959700653,-2.8396320827202324,underperformed
98,2013-05-08 18:10:02,1368061802.0,abt,76.36,52.65,22.67008387698042,1632.689941,45.49010981020797,-22.820025933227548,underperformed
99,2013-08-18 07:12:45,1376835165.0,abt,35.38,52.65,22.67008387698042,1661.319946,48.04134900554812,-25.3712651285677,underperformed
100,2004-08-16 22:53:27,1092722007.0,ace,0.26,39.1,0.0,1079.339966,0.0,0.0,underperformed
101,2004-10-10 11:27:42,1097432862.0,ace,0.26,41.04,4.961636828644496,1130.650024,4.753836568301412,0.20780026034308374,outperformed market
102,2005-01-13 13:27:29,1105651649.0,ace,0.21,42.76,9.360613810741679,1177.449951,9.089813042279216,0.2708007684624629,outperformed market
103,2007-02-20 18:32:05,1172025125.0,ace,0.171,58.6,49.87212276214834,1459.680054,35.238210386068474,14.633912376079863,outperformed market
104,2007-04-05 15:54:06,1175813646.0,ace,0.171,57.24,46.39386189258312,1443.76001,33.76323081508129,12.630631077501825,outperformed market
105,2008-01-23 21:48:58,1201153738.0,ace,0.154,59.98,53.40153452685421,1338.599976,24.020236270950793,29.38129825590342,outperformed market
106,2010-12-07 07:29:30,1291735770.0,ace,23.09,59.98,53.40153452685421,1223.75,13.379476212224315,40.0220583146299,outperformed market
107,2011-08-11 20:49:00,1313120940.0,ace,27.7,59.98,53.40153452685421,1172.640015,8.644176250210302,44.75735827664391,outperformed market
108,2013-04-23 04:24:03,1366716243.0,ace,24.94,59.98,53.40153452685421,1578.780029,46.272729513659094,7.1288050131951195,outperformed market
109,2013-05-16 15:08:57,1368742137.0,ace,27.94,59.98,53.40153452685421,1650.469971,52.9147463256262,0.48678820122801625,outperformed market
110,2003-12-15 23:12:24,1071558744.0,aci,1.074,30.78,0.0,1068.040039,0.0,0.0,underperformed
111,2005-01-24 04:33:07,1106569987.0,aci,1.18,34.52,12.150747238466543,1163.75,8.961270879845735,3.1894763586208086,outperformed market
112,2005-02-05 03:36:51,1107603411.0,aci,1.18,38.4,24.75633528265106,1193.189941,11.717716324303467,13.038618958347595,outperformed market
113,2005-03-30 06:50:28,1112194228.0,aci,0.936,41.15,33.69070825211175,1181.410034,10.614770126609459,23.07593812550229,outperformed market
114,2006-05-24 04:17:01,1148469421.0,aci,0.854,46.39,50.71474983755685,1258.569946,17.83921014594099,32.87553969161586,outperformed market
115,2007-03-11 21:41:07,1173674467.0,aci,0.86,30.08,-2.274204028590003,1401.890015,31.258189188542207,-33.53239321713221,underperformed
116,2007-04-07 18:52:27,1175997147.0,aci,0.86,33.93,10.233918128654967,1439.369995,34.767419051787066,-24.5335009231321,underperformed
117,2008-03-02 17:50:27,1204509027.0,aci,0.851,51.09,65.98440545808968,1367.680054,28.055129401380054,37.929276056709625,outperformed market
118,2008-06-05 02:23:56,1212657836.0,aci,0.899,67.52,119.3632228719948,1404.050049,31.460431981052352,87.90279089094244,outperformed market
119,2008-10-08 20:51:28,1223524288.0,aci,0.772,25.11,-18.421052631578952,984.9400019999999,-7.780610648062048,-10.640441983516904,underperformed
120,2008-12-05 05:35:57,1228484157.0,aci,0.767,11.93,-61.241065627030544,876.070007,-17.97404825569465,-43.267017371335896,underperformed
121,2011-08-18 01:16:41,1313655401.0,aci,118.77,11.93,-61.241065627030544,1140.650024,6.798432862871357,-68.0394984899019,underperformed
122,2012-07-26 21:31:10,1343363470.0,aci,113.56,11.93,-61.241065627030544,1360.02002,27.33792464123154,-88.57899026826209,underperformed
123,2012-11-04 10:32:06,1352053926.0,aci,144.73,11.93,-61.241065627030544,1427.589966,33.66446143130034,-94.90552705833088,underperformed
124,2013-04-23 05:25:15,1366719915.0,aci,179.32,11.93,-61.241065627030544,1578.780029,47.82030367309105,-109.06136930012158,underperformed
125,2013-04-25 06:05:53,1366895153.0,aci,179.32,11.93,-61.241065627030544,1585.160034,48.417660023698794,-109.65872565072934,underperformed
126,2003-11-08 10:24:47,1068315887.0,acn,0.076,25.05,0.0,1051.810059,0.0,0.0,underperformed
127,2004-12-10 06:26:24,1102688784.0,acn,0.023,26.2,4.590818363273447,1188.0,12.948149700097144,-8.357331336823696,underperformed
128,2005-02-10 03:10:56,1108033856.0,acn,0.023,25.51,1.8363273453093847,1197.01001,13.804769193598295,-11.96844184828891,underperformed
129,2005-04-04 05:07:40,1112616460.0,acn,0.023,24.44,-2.43512974051896,1176.119995,11.818667727725174,-14.253797468244134,underperformed
130,2005-09-04 02:06:58,1125824818.0,acn,0.04,25.31,1.037924151696599,1221.589966,16.14168884840453,-15.103764696707932,underperformed
131,2006-06-03 23:44:14,1149403454.0,acn,0.045,27.89,11.337325349301395,1270.089966,20.752787552490986,-9.415462203189591,underperformed
132,2006-08-22 00:50:41,1156233041.0,acn,0.034,28.57,14.051896207584827,1298.819946,23.48426741942769,-9.432371211842865,underperformed
133,2006-08-22 06:44:05,1156254245.0,acn,0.034,28.57,14.051896207584827,1298.819946,23.48426741942769,-9.432371211842865,underperformed
134,2006-08-27 03:22:58,1156674178.0,acn,0.034,28.36,13.21357285429141,1296.060059,23.221873370579736,-10.008300516288326,underperformed
135,2006-11-02 16:40:55,1162514455.0,acn,0.027,32.96,31.57684630738523,1367.339966,29.998753510684967,1.5780927967002647,outperformed market
136,2006-11-11 01:01:42,1163235702.0,acn,0.027,33.87,35.20958083832334,1385.719971,31.746217783604607,3.4633630547187337,outperformed market
137,2006-12-03 00:17:12,1165133832.0,acn,0.027,33.81,34.970059880239525,1400.630005,33.16377733938368,1.8062825408558467,outperformed market
138,2007-03-14 19:10:39,1173924639.0,acn,0.018,35.39,41.27744510978044,1387.170044,31.88408231414338,9.393362795637056,outperformed market
139,2007-05-05 07:47:14,1178376434.0,acn,0.015,39.1,56.087824351297414,1495.920044,42.22340157330632,13.864422777991095,outperformed market
140,2007-06-05 04:17:34,1181042254.0,acn,0.015,41.24,64.63073852295409,1530.949951,45.55384196035723,19.076896562596858,outperformed market
141,2007-07-06 07:06:36,1183730796.0,acn,0.015,42.81,70.89820359281438,1530.439941,45.50535316757227,25.392850425242116,outperformed market
142,2008-04-07 01:42:51,1207557771.0,acn,0.004,36.77,46.78642714570859,1372.540039,30.49314629153971,16.293280854168884,outperformed market
143,2008-10-18 23:21:07,1224397267.0,acn,0.003,31.4,25.349301397205583,907.840027,-13.687835628504857,39.037137025710436,outperformed market
144,2008-12-02 16:28:13,1228264093.0,acn,0.003,29.98,19.68063872255489,848.8099980000001,-19.30006841663033,38.98070713918522,outperformed market
145,2008-12-21 20:10:46,1229919046.0,acn,0.001,32.21,28.582834331337324,885.2800289999999,-15.832709392257296,44.415543723594624,outperformed market
146,2011-09-01 16:51:37,1314921097.0,acn,0.11,32.21,28.582834331337324,1204.420044,14.509272248745441,14.073562082591883,outperformed market
147,2011-11-08 00:40:19,1320741619.0,acn,0.1,32.21,28.582834331337324,1275.920044,21.30707755476981,7.2757567765675155,outperformed market
148,2012-02-29 00:47:01,1330505221.0,acn,0.15,32.21,28.582834331337324,1365.680054,29.8409387050747,-1.2581043737373747,underperformed
149,2012-11-04 02:11:28,1352023888.0,acn,0.0,32.21,28.582834331337324,1427.589966,35.72697406576144,-7.144139734424115,underperformed
150,2013-04-23 04:45:22,1366717522.0,acn,0.0,32.21,28.582834331337324,1578.780029,50.10124836617484,-21.51841403483752,underperformed
151,2013-05-10 03:17:29,1368181049.0,acn,0.0,32.21,28.582834331337324,1633.699951,55.32271601901463,-26.739881687677304,underperformed
152,2013-05-12 08:27:29,1368372449.0,act,177.28,32.21,0.0,1626.670044,0.0,0.0,underperformed
153,2004-01-25 05:32:05,1075037525.0,adbe,0.0,38.04,0.0,1143.939941,0.0,0.0,underperformed
154,2004-08-21 23:10:00,1093155000.0,adbe,0.0,46.09,21.16193480546794,1095.170044,-4.263326705540752,25.425261511008692,outperformed market
155,2004-11-12 17:19:37,1100308777.0,adbe,0.0,58.1,52.733964248159836,1184.170044,3.5168020241370233,49.217162224022815,outperformed market
156,2005-02-07 16:20:07,1107822007.0,adbe,0.0,63.67,67.3764458464774,1201.719971,5.05096709443419,62.3254787520432,outperformed market
157,2005-04-05 04:12:22,1112699542.0,adbe,0.0,66.58,75.02628811777076,1181.390015,3.2737797377073887,71.75250838006338,outperformed market
158,2005-08-31 10:51:30,1125510690.0,adbe,0.0,27.12,-28.706624605678225,1220.329956,6.6777994422698415,-35.384424047948066,underperformed
159,2006-02-21 13:18:21,1140556701.0,adbe,0.0,37.8,-0.630914826498428,1283.030029,12.158862805193364,-12.789777631691791,underperformed
160,2006-04-07 10:36:37,1144431397.0,adbe,0.0,36.1,-5.099894847528911,1295.5,13.248952464017504,-18.348847311546415,underperformed
161,2008-12-04 14:30:57,1228429857.0,adbe,0.08,22.54,-40.7465825446898,845.2199710000001,-26.11325641264588,-14.63332613204392,underperformed
162,2008-12-05 00:15:55,1228464955.0,adbe,0.08,20.44,-46.267087276550996,876.070007,-23.416433363261685,-22.85065391328931,underperformed
163,2008-12-17 11:42:55,1229542975.0,adbe,0.08,22.32,-41.32492113564668,904.419983,-20.938158500752976,-20.386762634893707,underperformed
164,2008-12-20 21:49:14,1229838554.0,adbe,0.079,22.13,-41.824395373291274,904.419983,-20.938158500752976,-20.886236872538298,underperformed
165,2011-04-24 04:02:44,1303642964.0,adbe,28.03,22.13,-41.824395373291274,1337.380005,16.909984262888837,-58.73437963618011,underperformed
166,2011-08-05 04:11:46,1312542706.0,adbe,28.17,22.13,-41.824395373291274,1199.380005,4.84641387305139,-46.670809246342664,underperformed
167,2011-09-25 13:42:54,1316983374.0,adbe,28.17,22.13,-41.824395373291274,1129.560059,-1.257048686264918,-40.56734668702636,underperformed
168,2011-10-18 13:47:26,1318970846.0,adbe,27.25,22.13,-41.824395373291274,1225.380005,7.119260468238156,-48.943655841529434,underperformed
169,2012-03-24 12:13:07,1332616387.0,adbe,25.26,22.13,-41.824395373291274,1402.890015,22.636684385163875,-64.46107975845516,underperformed
170,2012-07-02 04:31:22,1341228682.0,adbe,24.76,22.13,-41.824395373291274,1365.51001,19.369029881613326,-61.1934252549046,underperformed
171,2004-01-20 06:29:18,1074608958.0,adi,0.0,50.5,0.0,1138.77002,0.0,0.0,underperformed
172,2004-05-12 18:46:27,1084412787.0,adi,0.0,45.04,-10.811881188118813,1097.280029,-3.643403871837083,-7.168477316281729,underperformed
173,2004-06-22 09:09:13,1087920553.0,adi,0.0,45.03,-10.831683168316829,1134.410034,-0.38286799998474985,-10.448815168332079,underperformed
174,2004-08-10 02:07:28,1092128848.0,adi,0.0,35.92,-28.87128712871287,1079.040039,-5.24513114597098,-23.62615598274189,underperformed
175,2004-11-11 09:56:15,1100195775.0,adi,0.0,38.5,-23.762376237623762,1173.47998,3.0480219351050475,-26.81039817272881,underperformed
176,2005-01-24 03:34:28,1106566468.0,adi,0.0,34.47,-31.742574257425744,1163.75,2.1935930487527298,-33.936167306178476,underperformed
